pair_id,long_video_id,short_video_id,run_id,selector_type,prompt_id,model_name,rank,pred_start_sec,pred_end_sec,pred_duration_sec,gold_start_sec,gold_end_sec,gold_duration_sec,overlap_sec,gold_coverage,temporal_iou,start_error_sec,end_error_sec,center_error_sec,length_score,start_score,core_hit,tight_hit,final_score,selected_scene_ids,confidence,notes
P009,heifaIjlSUc,sjxwELcdu1s,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_claude_haiku45_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,claude-haiku-4-5-20251001,1,351.485,400.0,48.514999999999986,402.0,455.0,53.0,0.0,0.0,0.0,50.514999999999986,55.0,52.75749999999999,0.9153773584905658,0.0,False,False,9.15377358490566,f83ceb03-0621-4310-8452-7aa3392bd212,5,candidate_id=heifaIjlSUc_cand_01; detected_language=ko; detected_genre=variety_vlog; original_start=351.485; original_end=400.0; adjusted=False; 갸루 태도와 말투 교육이라는 명확한 주제로 setup과 payoff가 완성되어 있음. 첫 3초 안에 상황 이해 가능. 대사와 시각적 반응이 풍부하고 독립적 숏폼으로 완성도 높음. 제목 붙이기 쉬운 구체적 콘텐츠.
P007,heifaIjlSUc,lIqwLsFw3LQ,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_claude_haiku45_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,claude-haiku-4-5-20251001,2,794.0,839.0,45.0,619.0,664.0,45.0,0.0,0.0,0.0,175.0,175.0,175.0,1.0,0.0,False,False,10.0,9adae10f-cd4c-4016-8118-d52dc93db113|beb9181b-9fe9-491c-a2f2-88d58233ed7e,4,candidate_id=heifaIjlSUc_cand_04; detected_language=ko; detected_genre=variety_vlog; original_start=794.0; original_end=839.0; adjusted=False; 겸손함과 '간지' 용어 설명으로 갸루의 마인드셋을 유쾌하게 전달. 반응과 대화의 리듬감 좋음. 다만 cand_01보다 화제의 깊이가 조금 얕고 끝이 약간 애매한 편.
P008,heifaIjlSUc,9lZ49H7koy8,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_claude_haiku45_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,claude-haiku-4-5-20251001,2,794.0,839.0,45.0,355.0,397.0,42.0,0.0,0.0,0.0,439.0,442.0,440.5,0.9333333333333333,0.0,False,False,9.333333333333334,9adae10f-cd4c-4016-8118-d52dc93db113|beb9181b-9fe9-491c-a2f2-88d58233ed7e,4,candidate_id=heifaIjlSUc_cand_04; detected_language=ko; detected_genre=variety_vlog; original_start=794.0; original_end=839.0; adjusted=False; 겸손함과 '간지' 용어 설명으로 갸루의 마인드셋을 유쾌하게 전달. 반응과 대화의 리듬감 좋음. 다만 cand_01보다 화제의 깊이가 조금 얕고 끝이 약간 애매한 편.
P009,heifaIjlSUc,sjxwELcdu1s,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_claude_haiku45_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,claude-haiku-4-5-20251001,2,794.0,839.0,45.0,402.0,455.0,53.0,0.0,0.0,0.0,392.0,384.0,388.0,0.8490566037735849,0.0,False,False,8.49056603773585,9adae10f-cd4c-4016-8118-d52dc93db113|beb9181b-9fe9-491c-a2f2-88d58233ed7e,4,candidate_id=heifaIjlSUc_cand_04; detected_language=ko; detected_genre=variety_vlog; original_start=794.0; original_end=839.0; adjusted=False; 겸손함과 '간지' 용어 설명으로 갸루의 마인드셋을 유쾌하게 전달. 반응과 대화의 리듬감 좋음. 다만 cand_01보다 화제의 깊이가 조금 얕고 끝이 약간 애매한 편.
P007,heifaIjlSUc,lIqwLsFw3LQ,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_claude_haiku45_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,claude-haiku-4-5-20251001,3,609.065,653.85,44.78499999999997,619.0,664.0,45.0,34.85000000000002,0.7744444444444449,0.6343860926549569,9.934999999999945,10.149999999999977,10.042500000000018,0.9952222222222216,0.006500000000005501,True,True,63.93130500187103,faeebc68-fccb-473e-9be5-88c34d0093d0|576f1744-000a-4755-9958-6294214fa9e6|c1eeed22-0327-4c23-b752-c0c1e89761c5,4,candidate_id=heifaIjlSUc_cand_03; detected_language=ko; detected_genre=variety_vlog; original_start=609.065; original_end=653.85; adjusted=False; 갸루의 일과 생활방식에 대한 대화로 주제가 명확함. 거제 일화 등 구체적 반응 요소 있음. 다만 대사 음질이 조금 흐릿하고 중간에 끊기는 부분이 있어 완성도가 조금 떨어짐.
P008,heifaIjlSUc,9lZ49H7koy8,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_claude_haiku45_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,claude-haiku-4-5-20251001,3,609.065,653.85,44.78499999999997,355.0,397.0,42.0,0.0,0.0,0.0,254.06500000000005,256.85,255.45749999999998,0.9378140002232898,0.0,False,False,9.378140002232898,faeebc68-fccb-473e-9be5-88c34d0093d0|576f1744-000a-4755-9958-6294214fa9e6|c1eeed22-0327-4c23-b752-c0c1e89761c5,4,candidate_id=heifaIjlSUc_cand_03; detected_language=ko; detected_genre=variety_vlog; original_start=609.065; original_end=653.85; adjusted=False; 갸루의 일과 생활방식에 대한 대화로 주제가 명확함. 거제 일화 등 구체적 반응 요소 있음. 다만 대사 음질이 조금 흐릿하고 중간에 끊기는 부분이 있어 완성도가 조금 떨어짐.
P009,heifaIjlSUc,sjxwELcdu1s,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_claude_haiku45_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,claude-haiku-4-5-20251001,3,609.065,653.85,44.78499999999997,402.0,455.0,53.0,0.0,0.0,0.0,207.06500000000005,198.85000000000002,202.95749999999998,0.8449999999999994,0.0,False,False,8.449999999999996,faeebc68-fccb-473e-9be5-88c34d0093d0|576f1744-000a-4755-9958-6294214fa9e6|c1eeed22-0327-4c23-b752-c0c1e89761c5,4,candidate_id=heifaIjlSUc_cand_03; detected_language=ko; detected_genre=variety_vlog; original_start=609.065; original_end=653.85; adjusted=False; 갸루의 일과 생활방식에 대한 대화로 주제가 명확함. 거제 일화 등 구체적 반응 요소 있음. 다만 대사 음질이 조금 흐릿하고 중간에 끊기는 부분이 있어 완성도가 조금 떨어짐.
P007,heifaIjlSUc,lIqwLsFw3LQ,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_claude_haiku45_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,claude-haiku-4-5-20251001,4,523.4,568.4,45.0,619.0,664.0,45.0,0.0,0.0,0.0,95.60000000000002,95.60000000000002,95.60000000000002,1.0,0.0,False,False,10.0,ee49b0cd-42e7-4926-a94f-b933f1ad1b66|3c2321e3-4221-4572-b401-6f97230c2910,3,"candidate_id=heifaIjlSUc_cand_02; detected_language=ko; detected_genre=variety_vlog; original_start=523.4; original_end=568.4; adjusted=False; 갸루는 안 걷는다는 특성을 보여주지만, 대부분 이동 준비 단계로 사건성 약함. '갸루는 뭐 하나'는 좋은 시작이나 결말이 미완성. 앞뒤 맥락 필요."
P008,heifaIjlSUc,9lZ49H7koy8,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_claude_haiku45_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,claude-haiku-4-5-20251001,4,523.4,568.4,45.0,355.0,397.0,42.0,0.0,0.0,0.0,168.39999999999998,171.39999999999998,169.89999999999998,0.9333333333333333,0.0,False,False,9.333333333333334,ee49b0cd-42e7-4926-a94f-b933f1ad1b66|3c2321e3-4221-4572-b401-6f97230c2910,3,"candidate_id=heifaIjlSUc_cand_02; detected_language=ko; detected_genre=variety_vlog; original_start=523.4; original_end=568.4; adjusted=False; 갸루는 안 걷는다는 특성을 보여주지만, 대부분 이동 준비 단계로 사건성 약함. '갸루는 뭐 하나'는 좋은 시작이나 결말이 미완성. 앞뒤 맥락 필요."
P009,heifaIjlSUc,sjxwELcdu1s,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_claude_haiku45_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,claude-haiku-4-5-20251001,4,523.4,568.4,45.0,402.0,455.0,53.0,0.0,0.0,0.0,121.39999999999998,113.39999999999998,117.39999999999998,0.8490566037735849,0.0,False,False,8.49056603773585,ee49b0cd-42e7-4926-a94f-b933f1ad1b66|3c2321e3-4221-4572-b401-6f97230c2910,3,"candidate_id=heifaIjlSUc_cand_02; detected_language=ko; detected_genre=variety_vlog; original_start=523.4; original_end=568.4; adjusted=False; 갸루는 안 걷는다는 특성을 보여주지만, 대부분 이동 준비 단계로 사건성 약함. '갸루는 뭐 하나'는 좋은 시작이나 결말이 미완성. 앞뒤 맥락 필요."
P007,heifaIjlSUc,lIqwLsFw3LQ,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_claude_haiku45_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,claude-haiku-4-5-20251001,5,1079.4,1124.4,45.0,619.0,664.0,45.0,0.0,0.0,0.0,460.4000000000001,460.4000000000001,460.4000000000001,1.0,0.0,False,False,10.0,1e83d007-c121-4353-b1c3-506640e0be3d|600c82c9-af80-4586-8f36-8cbcd8271eab|162c50c8-6832-4ad1-9cc1-abc4144be5ac,3,candidate_id=heifaIjlSUc_cand_05; detected_language=ko; detected_genre=variety_vlog; original_start=1079.4; original_end=1124.4; adjusted=False; 챌린지 촬영 관련 에피소드이나 전반적으로 대사 흐름이 끊기는 부분이 많고 맥락 파악이 어려움. 단순 일정 논의 수준으로 시청자 몰입도 낮을 것으로 예상.
P008,heifaIjlSUc,9lZ49H7koy8,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_claude_haiku45_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,claude-haiku-4-5-20251001,5,1079.4,1124.4,45.0,355.0,397.0,42.0,0.0,0.0,0.0,724.4000000000001,727.4000000000001,725.9000000000001,0.9333333333333333,0.0,False,False,9.333333333333334,1e83d007-c121-4353-b1c3-506640e0be3d|600c82c9-af80-4586-8f36-8cbcd8271eab|162c50c8-6832-4ad1-9cc1-abc4144be5ac,3,candidate_id=heifaIjlSUc_cand_05; detected_language=ko; detected_genre=variety_vlog; original_start=1079.4; original_end=1124.4; adjusted=False; 챌린지 촬영 관련 에피소드이나 전반적으로 대사 흐름이 끊기는 부분이 많고 맥락 파악이 어려움. 단순 일정 논의 수준으로 시청자 몰입도 낮을 것으로 예상.
P009,heifaIjlSUc,sjxwELcdu1s,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_claude_haiku45_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,claude-haiku-4-5-20251001,5,1079.4,1124.4,45.0,402.0,455.0,53.0,0.0,0.0,0.0,677.4000000000001,669.4000000000001,673.4000000000001,0.8490566037735849,0.0,False,False,8.49056603773585,1e83d007-c121-4353-b1c3-506640e0be3d|600c82c9-af80-4586-8f36-8cbcd8271eab|162c50c8-6832-4ad1-9cc1-abc4144be5ac,3,candidate_id=heifaIjlSUc_cand_05; detected_language=ko; detected_genre=variety_vlog; original_start=1079.4; original_end=1124.4; adjusted=False; 챌린지 촬영 관련 에피소드이나 전반적으로 대사 흐름이 끊기는 부분이 많고 맥락 파악이 어려움. 단순 일정 논의 수준으로 시청자 몰입도 낮을 것으로 예상.
